x;y;x_2;x_3;x_4;x_5;x_6;x_7;x_8;x_9;x_10;x_11;x_12;x_13;x_14;x_15
0.47560222116845474;0.43576087645790373;0.22619747278036775;0.10758002047703398;0.05116529669222521;0.0243343287535653;0.01157346080583905;0.005504363665863107;0.0026178875856034314;0.0012450731504823152;0.0005921595558865948;0.0002816324000657902;0.0001339449950242927;6.370453714795121e-05;3.0298019366073937e-05;1.440980530750962e-05
0.4799655442984406;0.457862812712606;0.23036692371369838;0.11056818592860258;0.053068919541312924;0.02547125285297641;0.012225323739542032;0.005867734162873939;0.0028163102212823447;0.0013517318682710424;0.0006487847219002589;0.0003113943121793702;0.00014945854053660996;7.173494975870456e-05;3.4430304206157925e-05;1.6525359698669476e-05
0.48432886742842646;0.5089786508957017;0.2345744518245023;0.11361117857980518;0.05502517344876574;0.026650279936493437;0.012907499898292383;0.00625147480707248;0.003027769713066755;0.001466436275963713;0.0007102374206934646;0.0003439884855697526;0.00016660355362441788;8.069091043646542e-05;3.9080937263461895e-05;1.8928026082853887e-05
0.4886921905584123;0.38848970208598566;0.23882005711277954;0.11670949685972937;0.05703501967935128;0.02787256870564433;0.01362110665725118;0.0066565284501618515;0.0032529934698239883;0.0015897125046404953;0.0007768800862508638;0.0003796552311511429;0.0001855345465682124;9.066928398668147e-05;4.4309371007814144e-05;2.1653643580074098e-05
0.49305551368839806;0.5795436701738339;0.2431037395785301;0.11986363919746269;0.059099428197065776;0.029139298928394862;0.014367292001659517;0.007083872538189446;0.0034927424132201335;0.001722115904731508;0.000849098742038354;0.0004186528164278932;0.00020641907946094952;0.00010177606525870473;5.018125013731458e-05;2.4742142063979637e-05
0.4974188368183839;0.6034924710170068;0.24742549922175402;0.12307410402209283;0.0612193776651342;0.030451671628936403;0.015147235080840928;0.007534520054926513;0.0037478122017063323;0.00186423238598651;0.0009273043049965703;0.0004612586287680739;0.00022943873059425807;0.00011412714649328239;5.676899245808983e-05;2.823796619585465e-05
0.5017821599483697;0.5115258885185094;0.2517853360424513;0.1263413897627073;0.06339585544601012;0.03181090927747358;0.015962146767172326;0.008009520482244617;0.004019034487731411;0.002016679806160857;0.0010119339490596544;0.000507770402684237;0.0002547901294167499;0.00012784914147226142;6.415241835549603e-05;3.219053904833224e-05
0.5061454830783556;0.8440151699790173;0.256183250040622;0.12966599484839378;0.06562985760137584;0.03321825598001206;0.016813270220023678;0.008509960777640815;0.004307278208776869;0.0021801094097342426;0.001103452530353607;0.0005585075140298602;0.00028268605549153507;0.00014308027011627786;7.241943243698506e-05;3.6654768615078144e-05
0.5105088062083414;0.6262400821235192;0.26061924121626584;0.13304841770823964;0.06792238889214217;0.03467497766814621;0.017701881454666217;0.009036966369063228;0.004613450912815398;0.0023552073180021717;0.001202354076286438;0.0006138123441247225;0.0003133566070350557;0.00015997130737496263;8.166676115557981e-05;4.16916007444368e-05
0.5148721293383272;0.47558268942434306;0.2650933095693831;0.1364891567713326;0.07027446277844877;0.036182362288846935;0.01862928991614941;0.009591702167188873;0.004938500118799582;0.0025426960719039226;0.001309163340801373;0.0006740517169300809;0.00034705044277994607;0.00017868660046192013;9.200075046405573e-05;4.736862229215246e-05
0.519235452468313;0.4418894366038722;0.26960545509997375;0.13998871046676034;0.07268710141966397;0.037741719994249384;0.019596839058146454;0.010175373595305385;0.005283414712792516;0.0027433362289745644;0.0014244374281243235;0.0007396184125049333;0.0003840361010708944;0.00019940515870371268;0.00010353822780403803;5.376071856159695e-05
0.5235987755982988;0.46517266160838633;0.2741556778080377;0.14354757722361022;0.07516133567438456;0.03935438333144049;0.020605906926768343;0.01078922763694841;0.005649226380357514;0.0029579280158328037;0.0015487674873979613;0.0008109327600880263;0.00042460340027463957;0.00022232182049867566;0.00011640743300189134;6.095078939033131e-05
0.5279620987282847;0.4285146421062962;0.27874397769357506;0.14716625547097006;0.07769820510043626;0.04102170743224704;0.021657906749346825;0.011434553901446631;0.006037011075829459;0.0031873130376408212;0.0016827804806568722;0.000888444314266594;0.0004690649247634027;0.00024764850211791105;0.0001307490229250884;6.903052855020227e-05
0.5323254218582705;0.6768561359271856;0.2833703547565856;0.1508452436379272;0.08029875795487319;0.042745070203023025;0.02275428752818562;0.012112685707525791;0.0064478905290953105;0.003432376045996608;0.0018271410266613667;0.0009726336178120655;0.0005177576009153435;0.0002756155333275863;0.00014671715504929958;7.810127145546367e-05
0.5366887449882564;0.40662158150629496;0.2880348089970697;0.15458504015356944;0.0829640511939784;0.04452587251443772;0.02389653463928068;0.012825001185123943;0.0068830337905170695;0.003694046766744367;0.0019825533231719607;0.0010640140548854565;0.0005710443677663414;0.0003064730850691301;0.00016448065539843057;8.827491652062956e-05
0.5410520681182421;0.5028697473375122;0.2927373404150269;0.15838614344698418;0.08569515047326336;0.046365538391263096;0.02508617043600865;0.013572924395569185;0.007343658814635249;0.00397330178921316;0.002149763150311692;0.0011631337984405283;0.0006293159471444745;0.0003404926947023083;0.00018422427664783713;9.967492587789945e-05
0.5454153912482279;0.4393788460105981;0.29747794901045754;0.16224905194725908;0.08849313014746837;0.04826551520216181;0.026324754857784377;0.014357926470272155;0.007831034083296775;0.004271166518419518;0.002329559957730113;0.001270577855781575;0.0006929927183224421;0.0003779688945960078;0.0002061500525257418;0.0001124374115541702
0.5497787143782138;0.6794259932371884;0.30225663478336157;0.16617426408348182;0.09135907327056243;0.05022727384947485;0.02761388604368676;0.015181526768084607;0.008346480268855995;0.004588717191794777;0.00252277903835014;0.0013869702163644465;0.0007625267024337184;0.0004192209501430685;0.00023047875501006944;0.00012671231362092729
0.5541420375081997;0.3134305192683604;0.307073397733739;0.1701622782847399;0.09429407159574306;0.05225230895900911;0.028955200951053268;0.01604529405147602;0.008891371938103116;0.004927082962023692;0.002730303791547744;0.0015129761060646298;0.000838403662115876;0.0004645947135792277;0.0002574514611983317;0.00014266467726790674
0.5585053606381855;0.4755443867598588;0.3119282378615896;0.1742135929801208;0.09729922557543641;0.054342139069825275;0.030350375979043193;0.01695084768168004;0.00946713929757966;0.005287448047606666;0.0029530680786842302;0.0016493043522746496;0.000921145322069282;0.0005144646003024818;0.00028733123712751754;0.00016047603621452018
0.5628686837681712;0.5153286622413282;0.31682115516691356;0.17832870659871217;0.1003756443612975;0.05649830682402559;0.03180112759716957;0.017899858832962502;0.010075269980945677;0.005671053952783861;0.003192058673981736;0.001796709864334874;0.00101131171645146;0.0005692356947183633;0.00032040494623998566;0.0001803459103629124
0.5672320068981571;0.5852030715105074;0.32175214964971094;0.18250811756960172;0.10352444580421;0.058722379156541535;0.03330921297879957;0.01889405172616262;0.010717310879068813;0.006079201758485656;0.003448317813804624;0.0019559962339470625;0.0011095036692670296;0.0006293459929792064;0.0003569851906309087;0.00020249342611449153
0.571595330028143;0.6101099066187516;0.3267212213099817;0.18675232432187694;0.10674675645428605;0.06101594748492144;0.034876430639623514;0.01993520488165924;0.011394870013510661;0.0065132544860004166;0.003722945847482691;0.0021280184603687732;0.0012163654141604697;0.0006952687903418725;0.00039741239367373037;0.0002271590683192102
0.5759586531581288;0.5122705511654488;0.33172837014772566;0.1910618252846253;0.1100437115608665;0.06338062789911827;0.03650462108109268;0.021025152391913975;0.012109618454091184;0.006974639535077179;0.004017103992886489;0.002313685805339044;0.0013325873602741563;0.0007675152212390492;0.000442057033103206;0.00025460657340520087
0.5803219762881145;0.6966540981448296;0.336773596162943;0.19543711888693446;0.113416455072521;0.06581806135127755;0.038195667438825756;0.02216578521374295;0.012863292281217176;0.007464851198207601;0.004332017200040535;0.0025139647828416275;0.001458909011097374;0.000846636960544567;0.0004913220341417855;0.0002851249738470575
0.5846852994181003;0.5991500521338182;0.3418568993556336;0.19987870355789203;0.11686613963704783;0.06832991384552482;0.03995149613598368;0.023359052480468698;0.01365769459366596;0.007985453252858552;0.004668977126136845;0.002729882288971583;0.001596122043503519;0.0009332290949136852;0.0005456453327852908;0.00031903080477565675
0.5890486225480862;0.9257178914847926;0.34697827972579776;0.2043870777265857;0.12039392660147394;0.07091787662775362;0.041774077541613386;0.02460696283410431;0.014494697562521095;0.008538081633454153;0.005029345225389283;0.0029625288773343513;0.0017450735544527279;0.001027933173495472;0.0006055026199189908;0.0003566704842125389
0.5934119456780721;0.33294468039626457;0.35213773727343517;0.20896273982210295;0.12400098601205486;0.07358366637541287;0.043665426633959885;0.025911585777721246;0.015376244531961826;0.009124447184933285;0.005414555957248068;0.0032130621855733722;0.0019066694831257336;0.0011314404477466456;0.000671410277516206;0.00039842287912914616
0.5977752688080579;0.6558950271463605;0.35733527199854587;0.21360618827353123;0.12768849661427475;0.07632902538729487;0.04562760366874726;0.027275053048152923;0.016304352167613653;0.009746338499736492;0.005826120116574305;0.0034827105187932384;0.002081878216552279;0.0012444953105251787;0.0007439285187795561;0.00044470207028742947
0.6021385919380436;0.4096363562976672;0.36257088390112985;0.2183179215099582;0.13145764585284658;0.07915572177332304;0.047662714852428276;0.02869956000918564;0.01728111265317243;0.010405624840103956;0.006265628289455726;0.003772776595820044;0.0022717343871038872;0.001367898945107969;0.0008236647447208478;0.0004959603296152195
0.6065019150680295;0.45029543994546645;0.3678445729811873;0.22309843796047166;0.13530962987171202;0.0820655496443396;0.04977291302040242;0.030187367065388528;0.018308695936019706;0.0111042591475942;0.006734754438427568;0.004084641464419231;0.0024773428705365448;0.0015025131952605439;0.0009112771303405041;0.0005526913247092141
0.6108652381980153;0.8713391250649056;0.373156339238718;0.22794823605415887;0.13924565351404117;0.08506032930189307;0.05196039832020253;0.03174080109673427;0.019389352022552406;0.011844281141761646;0.007235259620946489;0.004419768591773958;0.0026998829935941057;0.0016492646679886341;0.0010074784542624476;0.0006154335659423983
0.6152285613280011;0.8388673122881287;0.378506182673722;0.23286781422010755;0.143266930322233;0.08814190742802638;0.05422741889965052;0.03336225691416284;0.020525413323955563;0.012627820509959767;0.007768995845050772;0.004779708136713804;0.0029406129605181745;0.0018091490811220706;0.0011130401864066065;0.0006847741125831867
0.619591884457987;0.3022751336192676;0.38389410328619944;0.23785767088740542;0.1473746825379152;0.09131215727506445;0.05657627159998127;0.035054198736239287;0.021719297053151284;0.013457100190264807;0.008337910066226107;0.005166101410374252;0.003200874508154847;0.0019832358684211938;0.0012287968490397598;0.0007613525553125813
0.6239552075879728;0.5508336107719844;0.3893201010761503;0.24291830448513993;0.1515701411019439;0.09457297885540172;0.059009302653935156;0.03681916168705762;0.022973507673663178;0.014334439749544394;0.008944048329584262;0.00558068553216261;0.003482097799703718;0.002172673055455757;0.0013556506673376922;0.0008458652935554636
0.6283185307179586;0.577908075135793;0.3947841760435743;0.24805021344239853;0.15585454565440388;0.09792629913129004;0.06152890838881947;0.03865975331554293;0.02429063940114066;0.015262258858724455;0.009589560061550897;0.006025298288105277;0.0037858065675197387;0.0023786924200864005;0.0014945765264186325;0.0009390701271249054
0.6326818538479444;0.2715528320913418;0.40028632818847165;0.25325389618826893;0.16022914453460885;0.10137407220462656;0.0641375359345385;0.04057865513630297;0.025673378758292575;0.016243080867336984;0.010276702515348839;0.0065018831988547365;0.004113623515754217;0.002602614951979877;0.0016466272526710075;0.0010417911828164406
0.6370451769779303;0.5874982100505283;0.4058265575108425;0.25852985115183885;0.16469519478110117;0.10491827950674129;0.06683768393659197;0.0425786241921812;0.027124507183984854;0.01727953647946077;0.01100784537465469;0.007012494804842589;0.004467275994007763;0.002845856626211935;0.0018129392380989977;0.00115492419778501
0.6414085001079162;0.65732578313292;0.4114048640106867;0.2638785767621958;0.16925396213165161;0.1085609299881847;0.06963190327404205;0.04466249463866281;0.028646903697262558;0.018374367533197097;0.01178547551989954;0.007559304176277328;0.004848601953565548;0.0031099345066567903;0.001994738427348584;0.0012794421827932788
